Anonymous Order Key,Anonymous Customer Key,Order Date,Ship Date,Ship Mode,Segment,Country,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Product ID Reused,Product Name Multiple IDs,Product Key,Shipping Days,Order Year,Order Month Number,Order Month,Order Year-Month,Data Quality Issue Count,Data Quality Status,Data Quality Notes
ORD-02457,CUST-0144,2017-11-08,2017-11-11,Second Class,Consumer,United States,Kentucky,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,261.96,False,False,FUR-BO-10001798 | Bush Somerset Collection Bookcase,3,2017,11,November,2017-11,0,Passed,No known data-quality issue
ORD-04288,CUST-0623,2016-03-29,2016-03-31,Second Class,Consumer,United States,California,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,False,False,TEC-AC-10003116 | Memorex Froggy Flash Drive 8 GB,2,2016,3,March,2016-03,0,Passed,No known data-quality issue
ORD-04288,CUST-0623,2016-03-29,2016-03-31,Second Class,Consumer,United States,California,West,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,False,False,FUR-FU-10004586 | G.E. Longer-Life Indoor Recessed Floodlight Bulbs,2,2016,3,March,2016-03,0,Passed,No known data-quality issue
ORD-01985,CUST-0244,2017-04-07,2017-04-12,Standard Class,Corporate,United States,New York,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.746,False,False,"FUR-CH-10000454 | Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",5,2017,4,April,2017-04,0,Passed,No known data-quality issue
ORD-01501,CUST-0611,2016-06-13,2016-06-19,Standard Class,Home Office,United States,Maine,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,False,False,"OFF-BI-10004970 | ACCOHIDE 3-Ring Binder, Blue, 1""",6,2016,6,June,2016-06,0,Passed,No known data-quality issue
ORD-01501,CUST-0611,2016-06-13,2016-06-19,Standard Class,Home Office,United States,Maine,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,False,False,OFF-BI-10002824 | Recycled Easel Ring Binders,6,2016,6,June,2016-06,0,Passed,No known data-quality issue
ORD-01501,CUST-0611,2016-06-13,2016-06-19,Standard Class,Home Office,United States,Maine,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,67.98,False,False,TEC-AC-10003657 | Lenovo 17-Key USB Numeric Keypad,6,2016,6,June,2016-06,0,Passed,No known data-quality issue
ORD-00862,CUST-0313,2016-02-18,2016-02-24,Standard Class,Consumer,United States,California,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,False,False,"OFF-LA-10003510 | Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",6,2016,2,February,2016-02,0,Passed,No known data-quality issue
ORD-00862,CUST-0313,2016-02-18,2016-02-24,Standard Class,Consumer,United States,California,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,35.544,False,False,FUR-TA-10001676 | Hon 61000 Series Interactive Training Tables,6,2016,2,February,2016-02,0,Passed,No known data-quality issue
ORD-04025,CUST-0177,2018-11-12,2018-11-16,Standard Class,Consumer,United States,Washington,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,9.96,False,False,OFF-LA-10004853 | Avery 483,4,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-04025,CUST-0177,2018-11-12,2018-11-16,Standard Class,Consumer,United States,Washington,West,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,False,False,"OFF-AR-10000315 | Dixon Ticonderoga Maple Cedar Pencil, #2",4,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-04025,CUST-0177,2018-11-12,2018-11-16,Standard Class,Consumer,United States,Washington,West,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,False,False,OFF-SU-10000381 | Acme Forged Steel Scissors with Black Enamel Handles,4,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-04090,CUST-0352,2018-03-05,2018-03-05,Same Day,Consumer,United States,Minnesota,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,False,False,OFF-FA-10002763 | Advantus Map Pennant Flags and Round Head Tacks,0,2018,3,March,2018-03,0,Passed,No known data-quality issue
ORD-04090,CUST-0352,2018-03-05,2018-03-05,Same Day,Consumer,United States,Minnesota,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16,False,False,OFF-ST-10000877 | Recycled Steel Personal File for Standard File Folders,0,2018,3,March,2018-03,0,Passed,No known data-quality issue
ORD-04090,CUST-0352,2018-03-05,2018-03-05,Same Day,Consumer,United States,Minnesota,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,127.96,False,False,OFF-BI-10001071 | GBC ProClick Punch Binding System,0,2018,3,March,2018-03,0,Passed,No known data-quality issue
ORD-04090,CUST-0352,2018-03-05,2018-03-05,Same Day,Consumer,United States,Minnesota,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,18.69,False,False,OFF-BI-10001097 | Avery Hole Reinforcements,0,2018,3,March,2018-03,0,Passed,No known data-quality issue
ORD-01978,CUST-0762,2017-03-03,2017-03-03,Same Day,Corporate,United States,California,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,False,False,"OFF-SU-10004782 | Elite 5"" Scissors",0,2017,3,March,2017-03,0,Passed,No known data-quality issue
ORD-01978,CUST-0762,2017-03-03,2017-03-03,Same Day,Corporate,United States,California,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,False,False,"FUR-FU-10000672 | Executive Impressions 10"" Spectator Wall Clock",0,2017,3,March,2017-03,0,Passed,No known data-quality issue
ORD-02024,CUST-0117,2017-12-24,2017-12-25,First Class,Corporate,United States,Washington,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4,False,False,OFF-PA-10002986 | Xerox 1898,1,2017,12,December,2017-12,0,Passed,No known data-quality issue
ORD-02088,CUST-0222,2017-10-07,2017-10-09,First Class,Corporate,United States,Washington,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,837.6,False,False,TEC-MA-10001972 | Okidata C331dn Printer,2,2017,10,October,2017-10,0,Passed,No known data-quality issue
ORD-02590,CUST-0250,2017-12-09,2017-12-13,Standard Class,Consumer,United States,Tennessee,South,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,False,False,TEC-PH-10000169 | ARKON Windshield Dashboard Air Vent Car Mount Holder,4,2017,12,December,2017-12,0,Passed,No known data-quality issue
ORD-02834,CUST-0278,2018-11-20,2018-11-24,Standard Class,Consumer,United States,Tennessee,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,209.568,False,False,FUR-CH-10001482 | Office Star - Mesh Screen back chair with Vinyl seat,4,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-04419,CUST-0342,2016-12-12,2016-12-16,Standard Class,Consumer,United States,Texas,Central,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,22.368,False,False,TEC-AC-10002018 | AmazonBasics 3-Button USB Wired Mouse,4,2016,12,December,2016-12,0,Passed,No known data-quality issue
ORD-03278,CUST-0674,2018-02-03,2018-02-08,Standard Class,Consumer,United States,Florida,South,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882,False,False,OFF-BI-10000301 | GBC Instant Report Kit,5,2018,2,February,2018-02,0,Passed,No known data-quality issue
ORD-03278,CUST-0674,2018-02-03,2018-02-08,Standard Class,Consumer,United States,Florida,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,False,False,OFF-PA-10004381 | 14-7/8 x 11 Blue Bar Computer Printout Paper,5,2018,2,February,2018-02,0,Passed,No known data-quality issue
ORD-04118,CUST-0250,2018-09-21,2018-09-25,Standard Class,Consumer,United States,Pennsylvania,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,False,False,OFF-BI-10004141 | Insertable Tab Indexes For Data Binders,4,2018,9,September,2018-09,0,Passed,No known data-quality issue
ORD-04831,CUST-0745,2018-04-30,2018-05-05,Standard Class,Home Office,United States,Illinois,Central,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,43.372,False,False,OFF-BI-10001575 | GBC Linen Binding Covers,5,2018,4,April,2018-04,0,Passed,No known data-quality issue
ORD-00250,CUST-0690,2015-11-03,2015-11-07,Standard Class,Consumer,United States,New York,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96,False,False,TEC-PH-10000984 | Panasonic KX-TG9471B,4,2015,11,November,2015-11,0,Passed,No known data-quality issue
ORD-00250,CUST-0690,2015-11-03,2015-11-07,Standard Class,Consumer,United States,New York,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,48.896,False,False,OFF-BI-10000666 | Surelock Post Binders,4,2015,11,November,2015-11,0,Passed,No known data-quality issue
ORD-00250,CUST-0690,2015-11-03,2015-11-07,Standard Class,Consumer,United States,New York,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7.856,False,False,"OFF-BI-10003712 | Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",4,2015,11,November,2015-11,0,Passed,No known data-quality issue
ORD-01940,CUST-0094,2017-12-30,2018-01-04,Standard Class,Consumer,United States,Ohio,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,5.904,False,False,OFF-LA-10003720 | Avery 487,5,2017,12,December,2017-12,0,Passed,No known data-quality issue
ORD-01940,CUST-0094,2017-12-30,2018-01-04,Standard Class,Consumer,United States,Ohio,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,13.712,False,False,OFF-SU-10001664 | Acme Office Executive Series Stainless Steel Trimmers,5,2017,12,December,2017-12,0,Passed,No known data-quality issue
ORD-00162,CUST-0575,2015-09-17,2015-09-21,Standard Class,Consumer,United States,California,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,False,False,"OFF-EN-10001453 | Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",4,2015,9,September,2015-09,0,Passed,No known data-quality issue
ORD-03234,CUST-0592,2018-11-24,2018-11-27,First Class,Consumer,United States,California,West,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,27.76,False,False,OFF-AR-10001860 | BIC Liqua Brite Liner,3,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-01013,CUST-0194,2016-04-24,2016-04-28,Standard Class,Home Office,United States,New York,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,False,False,"OFF-AR-10001044 | BOSTON Ranger #55 Pencil Sharpener, Black",4,2016,4,April,2016-04,0,Passed,No known data-quality issue
ORD-01081,CUST-0577,2016-03-09,2016-03-12,First Class,Corporate,United States,Texas,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,False,False,TEC-AC-10002473 | Maxell 4.7GB DVD-R,3,2016,3,March,2016-03,0,Passed,No known data-quality issue
ORD-01081,CUST-0577,2016-03-09,2016-03-12,First Class,Corporate,United States,Texas,Central,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,359.88,False,False,TEC-PH-10001809 | Panasonic KX T7736-B Digital phone,3,2016,3,March,2016-03,0,Passed,No known data-quality issue
ORD-03910,CUST-0172,2018-06-02,2018-06-03,Same Day,Consumer,United States,North Carolina,South,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,25.344,False,False,OFF-PA-10004733 | Things To Do Today Spiral Book,1,2018,6,June,2018-06,0,Passed,No known data-quality issue
ORD-04471,CUST-0133,2017-09-19,2017-09-24,Second Class,Home Office,United States,California,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,False,False,OFF-BI-10003355 | Cardinal Holdit Business Card Pockets,5,2017,9,September,2017-09,0,Passed,No known data-quality issue
ORD-04471,CUST-0133,2017-09-19,2017-09-24,Second Class,Home Office,United States,California,West,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,6.24,False,False,OFF-SU-10001212 | Kleencut Forged Office Shears by Acme United Corporation,5,2017,9,September,2017-09,0,Passed,No known data-quality issue
ORD-04276,CUST-0013,2015-10-31,2015-11-03,Second Class,Consumer,United States,Arizona,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,742.336,False,False,TEC-PH-10000486 | Plantronics HL10 Handset Lifter,3,2015,10,October,2015-10,0,Passed,No known data-quality issue
ORD-03143,CUST-0161,2018-11-23,2018-11-27,Standard Class,Consumer,United States,Illinois,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,6.464,False,False,FUR-FU-10004909 | Contemporary Wood/Metal Frame,4,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-03143,CUST-0161,2018-11-23,2018-11-27,Standard Class,Consumer,United States,Illinois,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,False,False,OFF-LA-10001613 | Avery File Folder Labels,4,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-03143,CUST-0161,2018-11-23,2018-11-27,Standard Class,Consumer,United States,Illinois,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.384,False,False,TEC-PH-10004447 | Toshiba IPT2010-SD IP Telephone,4,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-02936,CUST-0266,2018-11-16,2018-11-21,Standard Class,Home Office,United States,California,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,23.36,False,False,OFF-AR-10000255 | Newell 328,5,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-01694,CUST-0151,2017-02-19,2017-02-23,Second Class,Corporate,United States,New York,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,8.67,False,False,OFF-LA-10004425 | Staple-on labels,4,2017,2,February,2017-02,0,Passed,No known data-quality issue
ORD-01694,CUST-0151,2017-02-19,2017-02-23,Second Class,Corporate,United States,New York,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,False,False,OFF-SU-10001664 | Acme Office Executive Series Stainless Steel Trimmers,4,2017,2,February,2017-02,0,Passed,No known data-quality issue
ORD-03396,CUST-0598,2018-11-07,2018-11-11,Standard Class,Consumer,United States,Delaware,East,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,100.94,False,False,OFF-AP-10000696 | Holmes Odor Grabber,4,2018,11,November,2018-11,0,Passed,No known data-quality issue
ORD-00581,CUST-0515,2015-07-08,2015-07-10,First Class,Consumer,United States,New York,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",63.882,False,False,"FUR-CH-10002647 | Situations Contoured Folding Chairs, 4/Set",2,2015,7,July,2015-07,0,Passed,No known data-quality issue
ORD-00678,CUST-0679,2015-11-07,2015-11-12,Standard Class,Consumer,United States,Texas,Central,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",683.144,False,False,"FUR-CH-10002758 | Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",5,2015,11,November,2015-11,0,Passed,No known data-quality issue
ORD-00678,CUST-0679,2015-11-07,2015-11-12,Standard Class,Consumer,United States,Texas,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1.476,False,False,"OFF-BI-10000201 | Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",5,2015,11,November,2015-11,0,Passed,No known data-quality issue
ORD-00678,CUST-0679,2015-11-07,2015-11-12,Standard Class,Consumer,United States,Texas,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,40.712,False,False,OFF-SU-10004115 | Acme Stainless Steel Office Snips,5,2015,11,November,2015-11,0,Passed,No known data-quality issue
ORD-04844,CUST-0296,2018-01-28,2018-02-01,Standard Class,Consumer,United States,Kansas,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,279.9,False,False,OFF-PA-10000806 | Xerox 1934,4,2018,1,January,2018-01,0,Passed,No known data-quality issue
ORD-00843,CUST-0339,2016-12-11,2016-12-16,Standard Class,Consumer,United States,Colorado,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,13.12,False,False,OFF-AR-10001473 | Newell 313,5,2016,12,December,2016-12,0,Passed,No known data-quality issue
ORD-00843,CUST-0339,2016-12-11,2016-12-16,Standard Class,Consumer,United States,Colorado,West,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",69.576,False,False,"FUR-BO-10003450 | Bush Westfield Collection Bookcases, Dark Cherry Finish",5,2016,12,December,2016-12,0,Passed,No known data-quality issue
ORD-00843,CUST-0339,2016-12-11,2016-12-16,Standard Class,Consumer,United States,Colorado,West,OFF-AR-10001545,Office Supplies,Art,Newell 326,4.224,False,False,OFF-AR-10001545 | Newell 326,5,2016,12,December,2016-12,0,Passed,No known data-quality issue
ORD-00843,CUST-0339,2016-12-11,2016-12-16,Standard Class,Consumer,United States,Colorado,West,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,58.08,False,False,TEC-AC-10004396 | Logitech Keyboard K120,5,2016,12,December,2016-12,0,Passed,No known data-quality issue
ORD-00843,CUST-0339,2016-12-11,2016-12-16,Standard Class,Consumer,United States,Colorado,West,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",52.416,False,False,"FUR-FU-10002456 | Master Caster Door Stop, Large Neon Orange",5,2016,12,December,2016-12,0,Passed,No known data-quality issue
ORD-00843,CUST-0339,2016-12-11,2016-12-16,Standard Class,Consumer,United States,Colorado,West,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,54.92,True,False,FUR-FU-10001473 | DAX Wood Document Frame,5,2016,12,December,2016-12,1,Review Required,Product ID reused for different products
ORD-00843,CUST-0339,2016-12-11,2016-12-16,Standard Class,Consumer,United States,Colorado,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,364.95,False,False,FUR-TA-10000849 | Bevis Rectangular Conference Tables,5,2016,12,December,2016-12,0,Passed,No known data-quality issue
ORD-00843,CUST-0339,2016-12-11,2016-12-16,Standard Class,Consumer,United States,Colorado,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 1932,85.056,True,False,OFF-PA-10001166 | Xerox 1932,5,2016,12,December,2016-12,1,Review Required,Product ID reused for different products
ORD-00843,CUST-0339,2016-12-11,2016-12-16,Standard Class,Consumer,United States,Colorado,West,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,27.696,False,False,OFF-PA-10003256 | Avery Personal Creations Heavyweight Cards,5,2016,12,December,2016-12,0,Passed,No known data-quality issue
ORD-04364,CUST-0527,2016-06-29,2016-07-04,Standard Class,Consumer,United States,New York,East,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",24.96,False,False,"OFF-PA-10002870 | Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",5,2016,6,June,2016-06,0,Passed,No known data-quality issue
